transaction_id,line_no,transaction_date,account_number,fund_id,subsidiary_id,debit_amount,credit_amount,memo,source_gift_id
JE-003128,1,2026-04-08,1000,FND-002,SUB-01,665.19,0.0,Gift receipt GFT-003128,GFT-003128
JE-003128,2,2026-04-08,4100,FND-002,SUB-01,0.0,665.19,Gift receipt GFT-003128,GFT-003128
JE-003129,1,2025-06-01,1000,FND-008,SUB-01,699.25,0.0,Gift receipt GFT-003129,GFT-003129
JE-003129,2,2025-06-01,4100,FND-008,SUB-01,0.0,699.25,Gift receipt GFT-003129,GFT-003129
JE-003130,1,2025-05-11,1000,FND-003,SUB-01,47.89,0.0,Gift receipt GFT-003130,GFT-003130
JE-003130,2,2025-05-11,4100,FND-003,SUB-01,0.0,47.89,Gift receipt GFT-003130,GFT-003130
JE-003131,1,2025-01-24,1000,FND-004,SUB-02,585.18,0.0,Gift receipt GFT-003131,GFT-003131
JE-003131,2,2025-01-24,4000,FND-004,SUB-02,0.0,585.18,Gift receipt GFT-003131,GFT-003131
JE-003132,1,2025-12-05,1000,FND-005,SUB-01,136.48,0.0,Gift receipt GFT-003132,GFT-003132
JE-003132,2,2025-12-05,4100,FND-005,SUB-01,0.0,136.48,Gift receipt GFT-003132,GFT-003132
JE-003133,1,2026-05-08,1000,FND-008,SUB-01,731.75,0.0,Gift receipt GFT-003133,GFT-003133
JE-003133,2,2026-05-08,4100,FND-008,SUB-01,0.0,731.75,Gift receipt GFT-003133,GFT-003133
JE-003134,1,2023-10-14,1000,FND-005,SUB-01,311.24,0.0,Gift receipt GFT-003134,GFT-003134
JE-003134,2,2023-10-14,4100,FND-005,SUB-01,0.0,311.24,Gift receipt GFT-003134,GFT-003134
JE-003135,1,2024-02-04,1000,FND-004,SUB-01,47.2,0.0,Gift receipt GFT-003135,GFT-003135
JE-003135,2,2024-02-04,4000,FND-004,SUB-01,0.0,47.2,Gift receipt GFT-003135,GFT-003135
JE-003136,1,2024-11-21,1000,FND-003,SUB-01,868.78,0.0,Gift receipt GFT-003136,GFT-003136
JE-003136,2,2024-11-21,4100,FND-003,SUB-01,0.0,868.78,Gift receipt GFT-003136,GFT-003136
JE-003137,1,2026-05-01,1000,FND-007,SUB-01,78.43,0.0,Gift receipt GFT-003137,GFT-003137
JE-003137,2,2026-05-01,4100,FND-007,SUB-01,0.0,78.43,Gift receipt GFT-003137,GFT-003137
JE-003138,1,2025-11-07,1000,FND-006,SUB-01,129.46,0.0,Gift receipt GFT-003138,GFT-003138
JE-003138,2,2025-11-07,4100,FND-006,SUB-01,0.0,129.46,Gift receipt GFT-003138,GFT-003138
JE-003139,1,2024-01-03,1000,FND-003,SUB-01,1166.29,0.0,Gift receipt GFT-003139,GFT-003139
JE-003139,2,2024-01-03,4100,FND-003,SUB-01,0.0,1166.29,Gift receipt GFT-003139,GFT-003139
JE-003140,1,2023-11-13,1000,FND-001,SUB-01,212.46,0.0,Gift receipt GFT-003140,GFT-003140
JE-003140,2,2023-11-13,4100,FND-001,SUB-01,0.0,212.46,Gift receipt GFT-003140,GFT-003140
JE-003141,1,2025-10-10,1000,FND-003,SUB-01,123.6,0.0,Gift receipt GFT-003141,GFT-003141
JE-003141,2,2025-10-10,4100,FND-003,SUB-01,0.0,123.6,Gift receipt GFT-003141,GFT-003141
JE-003142,1,2026-03-01,1000,FND-006,SUB-01,166.93,0.0,Gift receipt GFT-003142,GFT-003142
JE-003142,2,2026-03-01,4100,FND-006,SUB-01,0.0,166.93,Gift receipt GFT-003142,GFT-003142
JE-003143,1,2024-02-29,1000,FND-004,SUB-01,120.85,0.0,Gift receipt GFT-003143,GFT-003143
JE-003143,2,2024-02-29,4000,FND-004,SUB-01,0.0,120.85,Gift receipt GFT-003143,GFT-003143
JE-003144,1,2026-04-23,1000,FND-004,SUB-01,440.43,0.0,Gift receipt GFT-003144,GFT-003144
JE-003144,2,2026-04-23,4000,FND-004,SUB-01,0.0,440.43,Gift receipt GFT-003144,GFT-003144
JE-003145,1,2025-11-27,1000,FND-005,SUB-01,124.81,0.0,Gift receipt GFT-003145,GFT-003145
JE-003145,2,2025-11-27,4100,FND-005,SUB-01,0.0,124.81,Gift receipt GFT-003145,GFT-003145
JE-003146,1,2024-06-04,1000,FND-003,SUB-01,173.21,0.0,Gift receipt GFT-003146,GFT-003146
JE-003146,2,2024-06-04,4100,FND-003,SUB-01,0.0,173.21,Gift receipt GFT-003146,GFT-003146
JE-003147,1,2025-08-11,1000,FND-002,SUB-01,342.69,0.0,Gift receipt GFT-003147,GFT-003147
JE-003147,2,2025-08-11,4100,FND-002,SUB-01,0.0,342.69,Gift receipt GFT-003147,GFT-003147
JE-003148,1,2023-12-16,1000,FND-003,SUB-01,300.68,0.0,Gift receipt GFT-003148,GFT-003148
JE-003148,2,2023-12-16,4100,FND-003,SUB-01,0.0,300.68,Gift receipt GFT-003148,GFT-003148
JE-003149,1,2025-11-25,1000,FND-002,SUB-01,85.26,0.0,Gift receipt GFT-003149,GFT-003149
JE-003149,2,2025-11-25,4100,FND-002,SUB-01,0.0,85.26,Gift receipt GFT-003149,GFT-003149
JE-003150,1,2023-10-15,1000,FND-008,SUB-01,446.9,0.0,Gift receipt GFT-003150,GFT-003150
JE-003150,2,2023-10-15,4100,FND-008,SUB-01,0.0,446.9,Gift receipt GFT-003150,GFT-003150
JE-003151,1,2023-09-05,1000,FND-005,SUB-01,102.69,0.0,Gift receipt GFT-003151,GFT-003151
JE-003151,2,2023-09-05,4100,FND-005,SUB-01,0.0,102.69,Gift receipt GFT-003151,GFT-003151
JE-003152,1,2025-07-01,1000,FND-002,SUB-01,58.82,0.0,Gift receipt GFT-003152,GFT-003152
JE-003152,2,2025-07-01,4100,FND-002,SUB-01,0.0,58.82,Gift receipt GFT-003152,GFT-003152
JE-003153,1,2024-06-08,1000,FND-006,SUB-01,26.41,0.0,Gift receipt GFT-003153,GFT-003153
JE-003153,2,2024-06-08,4100,FND-006,SUB-01,0.0,26.41,Gift receipt GFT-003153,GFT-003153
JE-003154,1,2023-09-18,1000,FND-002,SUB-01,149.12,0.0,Gift receipt GFT-003154,GFT-003154
JE-003154,2,2023-09-18,4100,FND-002,SUB-01,0.0,149.12,Gift receipt GFT-003154,GFT-003154
JE-003155,1,2023-07-01,1000,FND-003,SUB-01,31.9,0.0,Gift receipt GFT-003155,GFT-003155
JE-003155,2,2023-07-01,4100,FND-003,SUB-01,0.0,31.9,Gift receipt GFT-003155,GFT-003155
JE-003156,1,2026-03-31,1000,FND-005,SUB-01,73.72,0.0,Gift receipt GFT-003156,GFT-003156
JE-003156,2,2026-03-31,4100,FND-005,SUB-01,0.0,73.72,Gift receipt GFT-003156,GFT-003156
JE-003157,1,2026-07-02,1000,FND-005,SUB-01,178.07,0.0,Gift receipt GFT-003157,GFT-003157
JE-003157,2,2026-07-02,4100,FND-005,SUB-01,0.0,178.07,Gift receipt GFT-003157,GFT-003157
JE-003158,1,2023-11-14,1000,FND-005,SUB-01,647.11,0.0,Gift receipt GFT-003158,GFT-003158
JE-003158,2,2023-11-14,4100,FND-005,SUB-01,0.0,647.11,Gift receipt GFT-003158,GFT-003158
JE-003159,1,2026-05-23,1000,FND-008,SUB-01,133.15,0.0,Gift receipt GFT-003159,GFT-003159
JE-003159,2,2026-05-23,4100,FND-008,SUB-01,0.0,133.15,Gift receipt GFT-003159,GFT-003159
JE-003160,1,2025-02-06,1000,FND-007,SUB-01,38.74,0.0,Gift receipt GFT-003160,GFT-003160
JE-003160,2,2025-02-06,4100,FND-007,SUB-01,0.0,38.74,Gift receipt GFT-003160,GFT-003160
JE-003161,1,2024-05-30,1000,FND-008,SUB-02,160.94,0.0,Gift receipt GFT-003161,GFT-003161
JE-003161,2,2024-05-30,4100,FND-008,SUB-02,0.0,160.94,Gift receipt GFT-003161,GFT-003161
JE-003162,1,2026-05-08,1000,FND-005,SUB-01,616.04,0.0,Gift receipt GFT-003162,GFT-003162
JE-003162,2,2026-05-08,4100,FND-005,SUB-01,0.0,616.04,Gift receipt GFT-003162,GFT-003162
JE-003163,1,2025-11-04,1000,FND-005,SUB-01,129.91,0.0,Gift receipt GFT-003163,GFT-003163
JE-003163,2,2025-11-04,4100,FND-005,SUB-01,0.0,129.91,Gift receipt GFT-003163,GFT-003163
JE-003164,1,2024-09-06,1000,FND-008,SUB-01,796.88,0.0,Gift receipt GFT-003164,GFT-003164
JE-003164,2,2024-09-06,4100,FND-008,SUB-01,0.0,796.88,Gift receipt GFT-003164,GFT-003164
JE-003165,1,2024-05-13,1000,FND-002,SUB-01,176.97,0.0,Gift receipt GFT-003165,GFT-003165
JE-003165,2,2024-05-13,4100,FND-002,SUB-01,0.0,176.97,Gift receipt GFT-003165,GFT-003165
JE-003166,1,2024-02-29,1000,FND-002,SUB-01,394.63,0.0,Gift receipt GFT-003166,GFT-003166
JE-003166,2,2024-02-29,4100,FND-002,SUB-01,0.0,394.63,Gift receipt GFT-003166,GFT-003166
JE-003167,1,2024-03-15,1000,FND-002,SUB-01,230.49,0.0,Gift receipt GFT-003167,GFT-003167
JE-003167,2,2024-03-15,4100,FND-002,SUB-01,0.0,230.49,Gift receipt GFT-003167,GFT-003167
JE-003168,1,2025-05-12,1000,FND-004,SUB-01,748.26,0.0,Gift receipt GFT-003168,GFT-003168
JE-003168,2,2025-05-12,4000,FND-004,SUB-01,0.0,748.26,Gift receipt GFT-003168,GFT-003168
JE-003169,1,2025-12-09,1000,FND-002,SUB-01,1914.68,0.0,Gift receipt GFT-003169,GFT-003169
JE-003169,2,2025-12-09,4100,FND-002,SUB-01,0.0,1914.68,Gift receipt GFT-003169,GFT-003169
JE-003171,1,2025-07-15,1000,FND-007,SUB-01,215.86,0.0,Gift receipt GFT-003171,GFT-003171
JE-003171,2,2025-07-15,4100,FND-007,SUB-01,0.0,215.86,Gift receipt GFT-003171,GFT-003171
JE-003172,1,2025-06-09,1000,FND-001,SUB-01,646.52,0.0,Gift receipt GFT-003172,GFT-003172
JE-003172,2,2025-06-09,4100,FND-001,SUB-01,0.0,646.52,Gift receipt GFT-003172,GFT-003172
JE-003173,1,2024-11-29,1000,FND-003,SUB-01,239.63,0.0,Gift receipt GFT-003173,GFT-003173
JE-003173,2,2024-11-29,4100,FND-003,SUB-01,0.0,239.63,Gift receipt GFT-003173,GFT-003173
JE-003174,1,2026-02-04,1000,FND-006,SUB-01,25.22,0.0,Gift receipt GFT-003174,GFT-003174
JE-003174,2,2026-02-04,4100,FND-006,SUB-01,0.0,25.22,Gift receipt GFT-003174,GFT-003174
JE-003175,1,2024-04-01,1000,FND-007,SUB-01,132.07,0.0,Gift receipt GFT-003175,GFT-003175
JE-003175,2,2024-04-01,4100,FND-007,SUB-01,0.0,132.07,Gift receipt GFT-003175,GFT-003175
JE-003176,1,2024-07-12,1000,FND-003,SUB-01,237.35,0.0,Gift receipt GFT-003176,GFT-003176
JE-003176,2,2024-07-12,4100,FND-003,SUB-01,0.0,237.35,Gift receipt GFT-003176,GFT-003176
JE-003177,1,2025-10-30,1000,FND-008,SUB-01,1046.91,0.0,Gift receipt GFT-003177,GFT-003177
JE-003177,2,2025-10-30,4100,FND-008,SUB-01,0.0,1046.91,Gift receipt GFT-003177,GFT-003177
JE-003178,1,2024-05-01,1000,FND-003,SUB-01,203.14,0.0,Gift receipt GFT-003178,GFT-003178
JE-003178,2,2024-05-01,4100,FND-003,SUB-01,0.0,203.14,Gift receipt GFT-003178,GFT-003178
JE-003179,1,2026-05-18,1000,FND-005,SUB-01,68.85,0.0,Gift receipt GFT-003179,GFT-003179
JE-003179,2,2026-05-18,4100,FND-005,SUB-01,0.0,68.85,Gift receipt GFT-003179,GFT-003179
JE-003180,1,2024-07-09,1000,FND-001,SUB-01,243.74,0.0,Gift receipt GFT-003180,GFT-003180
JE-003180,2,2024-07-09,4100,FND-001,SUB-01,0.0,243.74,Gift receipt GFT-003180,GFT-003180
JE-003181,1,2025-07-09,1000,FND-006,SUB-01,913.02,0.0,Gift receipt GFT-003181,GFT-003181
JE-003181,2,2025-07-09,4100,FND-006,SUB-01,0.0,913.02,Gift receipt GFT-003181,GFT-003181
JE-003182,1,2023-07-07,1000,FND-008,SUB-01,91.42,0.0,Gift receipt GFT-003182,GFT-003182
JE-003182,2,2023-07-07,4100,FND-008,SUB-01,0.0,91.42,Gift receipt GFT-003182,GFT-003182
JE-003183,1,2024-08-18,1000,FND-003,SUB-01,104.09,0.0,Gift receipt GFT-003183,GFT-003183
JE-003183,2,2024-08-18,4100,FND-003,SUB-01,0.0,104.09,Gift receipt GFT-003183,GFT-003183
JE-003184,1,2026-04-30,1000,FND-007,SUB-01,92.89,0.0,Gift receipt GFT-003184,GFT-003184
JE-003184,2,2026-04-30,4100,FND-007,SUB-01,0.0,92.89,Gift receipt GFT-003184,GFT-003184
JE-003185,1,2024-08-07,1000,FND-001,SUB-01,43.88,0.0,Gift receipt GFT-003185,GFT-003185
JE-003185,2,2024-08-07,4100,FND-001,SUB-01,0.0,43.88,Gift receipt GFT-003185,GFT-003185
JE-003186,1,2025-02-16,1000,FND-008,SUB-01,193.31,0.0,Gift receipt GFT-003186,GFT-003186
JE-003186,2,2025-02-16,4100,FND-008,SUB-01,0.0,193.31,Gift receipt GFT-003186,GFT-003186
JE-003187,1,2025-02-02,1000,FND-001,SUB-01,169.76,0.0,Gift receipt GFT-003187,GFT-003187
JE-003187,2,2025-02-02,4100,FND-001,SUB-01,0.0,169.76,Gift receipt GFT-003187,GFT-003187
JE-003188,1,2023-11-08,1000,FND-007,SUB-01,27.89,0.0,Gift receipt GFT-003188,GFT-003188
JE-003188,2,2023-11-08,4100,FND-007,SUB-01,0.0,27.89,Gift receipt GFT-003188,GFT-003188
JE-003189,1,2024-10-16,1000,FND-004,SUB-01,74.39,0.0,Gift receipt GFT-003189,GFT-003189
JE-003189,2,2024-10-16,4000,FND-004,SUB-01,0.0,74.39,Gift receipt GFT-003189,GFT-003189
JE-003190,1,2024-12-27,1000,FND-001,SUB-01,222.87,0.0,Gift receipt GFT-003190,GFT-003190
JE-003190,2,2024-12-27,4100,FND-001,SUB-01,0.0,222.87,Gift receipt GFT-003190,GFT-003190
JE-003191,1,2024-12-02,1000,FND-005,SUB-01,383.72,0.0,Gift receipt GFT-003191,GFT-003191
JE-003191,2,2024-12-02,4100,FND-005,SUB-01,0.0,383.72,Gift receipt GFT-003191,GFT-003191
JE-003192,1,2026-06-21,1000,FND-001,SUB-01,522.57,0.0,Gift receipt GFT-003192,GFT-003192
JE-003192,2,2026-06-21,4100,FND-001,SUB-01,0.0,522.57,Gift receipt GFT-003192,GFT-003192
JE-003193,1,2026-01-08,1000,FND-007,SUB-01,421.67,0.0,Gift receipt GFT-003193,GFT-003193
JE-003193,2,2026-01-08,4100,FND-007,SUB-01,0.0,421.67,Gift receipt GFT-003193,GFT-003193
JE-003194,1,2025-11-27,1000,FND-002,SUB-01,180.93,0.0,Gift receipt GFT-003194,GFT-003194
JE-003194,2,2025-11-27,4100,FND-002,SUB-01,0.0,180.93,Gift receipt GFT-003194,GFT-003194
JE-003195,1,2025-10-31,1000,FND-005,SUB-01,37.24,0.0,Gift receipt GFT-003195,GFT-003195
JE-003195,2,2025-10-31,4100,FND-005,SUB-01,0.0,37.24,Gift receipt GFT-003195,GFT-003195
JE-003196,1,2026-04-13,1000,FND-004,SUB-01,141.49,0.0,Gift receipt GFT-003196,GFT-003196
JE-003196,2,2026-04-13,4000,FND-004,SUB-01,0.0,141.49,Gift receipt GFT-003196,GFT-003196
JE-003197,1,2025-02-08,1000,FND-004,SUB-01,13.25,0.0,Gift receipt GFT-003197,GFT-003197
JE-003197,2,2025-02-08,4000,FND-004,SUB-01,0.0,13.25,Gift receipt GFT-003197,GFT-003197
JE-003198,1,2025-05-04,1000,FND-004,SUB-01,224.06,0.0,Gift receipt GFT-003198,GFT-003198
JE-003198,2,2025-05-04,4000,FND-004,SUB-01,0.0,224.06,Gift receipt GFT-003198,GFT-003198
JE-003199,1,2025-11-28,1000,FND-006,SUB-01,88.24,0.0,Gift receipt GFT-003199,GFT-003199
JE-003199,2,2025-11-28,4100,FND-006,SUB-01,0.0,88.24,Gift receipt GFT-003199,GFT-003199
JE-003200,1,2026-03-09,1000,FND-002,SUB-01,19.02,0.0,Gift receipt GFT-003200,GFT-003200
JE-003200,2,2026-03-09,4100,FND-002,SUB-01,0.0,19.02,Gift receipt GFT-003200,GFT-003200
JE-003201,1,2024-12-11,1000,FND-005,SUB-01,273.39,0.0,Gift receipt GFT-003201,GFT-003201
JE-003201,2,2024-12-11,4100,FND-005,SUB-01,0.0,273.39,Gift receipt GFT-003201,GFT-003201
JE-003202,1,2025-10-31,1000,FND-007,SUB-01,898.73,0.0,Gift receipt GFT-003202,GFT-003202
JE-003202,2,2025-10-31,4100,FND-007,SUB-01,0.0,898.73,Gift receipt GFT-003202,GFT-003202
JE-003203,1,2024-06-05,1000,FND-002,SUB-02,32.3,0.0,Gift receipt GFT-003203,GFT-003203
JE-003203,2,2024-06-05,4100,FND-002,SUB-02,0.0,32.3,Gift receipt GFT-003203,GFT-003203
JE-003204,1,2025-03-27,1000,FND-002,SUB-01,299.75,0.0,Gift receipt GFT-003204,GFT-003204
JE-003204,2,2025-03-27,4100,FND-002,SUB-01,0.0,299.75,Gift receipt GFT-003204,GFT-003204
JE-003205,1,2024-05-17,1000,FND-001,SUB-01,117.6,0.0,Gift receipt GFT-003205,GFT-003205
JE-003205,2,2024-05-17,4100,FND-001,SUB-01,0.0,117.6,Gift receipt GFT-003205,GFT-003205
JE-003206,1,2023-11-14,1000,FND-003,SUB-01,78.36,0.0,Gift receipt GFT-003206,GFT-003206
JE-003206,2,2023-11-14,4100,FND-003,SUB-01,0.0,78.36,Gift receipt GFT-003206,GFT-003206
JE-003207,1,2026-01-12,1000,FND-002,SUB-01,78.54,0.0,Gift receipt GFT-003207,GFT-003207
JE-003207,2,2026-01-12,4100,FND-002,SUB-01,0.0,78.54,Gift receipt GFT-003207,GFT-003207
JE-003208,1,2026-06-29,1000,FND-002,SUB-01,117.57,0.0,Gift receipt GFT-003208,GFT-003208
JE-003208,2,2026-06-29,4100,FND-002,SUB-01,0.0,117.57,Gift receipt GFT-003208,GFT-003208
JE-003209,1,2025-01-22,1000,FND-006,SUB-01,117.12,0.0,Gift receipt GFT-003209,GFT-003209
JE-003209,2,2025-01-22,4100,FND-006,SUB-01,0.0,117.12,Gift receipt GFT-003209,GFT-003209
JE-003210,1,2025-06-24,1000,FND-007,SUB-01,173.19,0.0,Gift receipt GFT-003210,GFT-003210
JE-003210,2,2025-06-24,4100,FND-007,SUB-01,0.0,173.19,Gift receipt GFT-003210,GFT-003210
JE-003211,1,2024-11-25,1000,FND-002,SUB-01,70.89,0.0,Gift receipt GFT-003211,GFT-003211
JE-003211,2,2024-11-25,4100,FND-002,SUB-01,0.0,70.89,Gift receipt GFT-003211,GFT-003211
JE-003212,1,2024-05-28,1000,FND-006,SUB-01,86.8,0.0,Gift receipt GFT-003212,GFT-003212
JE-003212,2,2024-05-28,4100,FND-006,SUB-01,0.0,86.8,Gift receipt GFT-003212,GFT-003212
JE-003213,1,2026-06-09,1000,FND-004,SUB-01,333.02,0.0,Gift receipt GFT-003213,GFT-003213
JE-003213,2,2026-06-09,4000,FND-004,SUB-01,0.0,333.02,Gift receipt GFT-003213,GFT-003213
JE-003214,1,2025-06-19,1000,FND-006,SUB-01,64.7,0.0,Gift receipt GFT-003214,GFT-003214
JE-003214,2,2025-06-19,4100,FND-006,SUB-01,0.0,64.7,Gift receipt GFT-003214,GFT-003214
JE-003215,1,2025-12-02,1000,FND-007,SUB-01,240.56,0.0,Gift receipt GFT-003215,GFT-003215
JE-003215,2,2025-12-02,4100,FND-007,SUB-01,0.0,240.56,Gift receipt GFT-003215,GFT-003215
JE-003216,1,2024-06-08,1000,FND-008,SUB-01,124.1,0.0,Gift receipt GFT-003216,GFT-003216
JE-003216,2,2024-06-08,4100,FND-008,SUB-01,0.0,124.1,Gift receipt GFT-003216,GFT-003216
JE-003217,1,2024-10-07,1000,FND-008,SUB-01,99.52,0.0,Gift receipt GFT-003217,GFT-003217
JE-003217,2,2024-10-07,4100,FND-008,SUB-01,0.0,99.52,Gift receipt GFT-003217,GFT-003217
JE-003218,1,2025-04-20,1000,FND-004,SUB-01,1337.33,0.0,Gift receipt GFT-003218,GFT-003218
JE-003218,2,2025-04-20,4000,FND-004,SUB-01,0.0,1337.33,Gift receipt GFT-003218,GFT-003218
JE-003219,1,2023-09-14,1000,FND-004,SUB-01,44.87,0.0,Gift receipt GFT-003219,GFT-003219
JE-003219,2,2023-09-14,4000,FND-004,SUB-01,0.0,44.87,Gift receipt GFT-003219,GFT-003219
JE-003220,1,2025-06-27,1000,FND-006,SUB-01,982.18,0.0,Gift receipt GFT-003220,GFT-003220
JE-003220,2,2025-06-27,4100,FND-006,SUB-01,0.0,982.18,Gift receipt GFT-003220,GFT-003220
JE-003221,1,2025-11-03,1000,FND-006,SUB-01,453.26,0.0,Gift receipt GFT-003221,GFT-003221
JE-003221,2,2025-11-03,4100,FND-006,SUB-01,0.0,453.26,Gift receipt GFT-003221,GFT-003221
JE-003222,1,2023-12-22,1000,FND-002,SUB-01,90.62,0.0,Gift receipt GFT-003222,GFT-003222
JE-003222,2,2023-12-22,4100,FND-002,SUB-01,0.0,90.62,Gift receipt GFT-003222,GFT-003222
JE-003223,1,2024-02-24,1000,FND-003,SUB-01,469.03,0.0,Gift receipt GFT-003223,GFT-003223
JE-003223,2,2024-02-24,4100,FND-003,SUB-01,0.0,469.03,Gift receipt GFT-003223,GFT-003223
JE-003224,1,2026-04-13,1000,FND-006,SUB-01,9.22,0.0,Gift receipt GFT-003224,GFT-003224
JE-003224,2,2026-04-13,4100,FND-006,SUB-01,0.0,9.22,Gift receipt GFT-003224,GFT-003224
JE-003225,1,2023-09-06,1000,FND-004,SUB-01,82.11,0.0,Gift receipt GFT-003225,GFT-003225
JE-003225,2,2023-09-06,4000,FND-004,SUB-01,0.0,82.11,Gift receipt GFT-003225,GFT-003225
JE-003226,1,2025-11-21,1000,FND-001,SUB-01,65.6,0.0,Gift receipt GFT-003226,GFT-003226
JE-003226,2,2025-11-21,4100,FND-001,SUB-01,0.0,65.6,Gift receipt GFT-003226,GFT-003226
JE-003227,1,2023-10-22,1000,FND-003,SUB-01,277.09,0.0,Gift receipt GFT-003227,GFT-003227
JE-003227,2,2023-10-22,4100,FND-003,SUB-01,0.0,277.09,Gift receipt GFT-003227,GFT-003227
JE-003228,1,2025-08-19,1000,FND-005,SUB-01,392.65,0.0,Gift receipt GFT-003228,GFT-003228
JE-003228,2,2025-08-19,4100,FND-005,SUB-01,0.0,392.65,Gift receipt GFT-003228,GFT-003228
JE-003229,1,2025-10-22,1000,FND-006,SUB-01,272.03,0.0,Gift receipt GFT-003229,GFT-003229
JE-003229,2,2025-10-22,4100,FND-006,SUB-01,0.0,272.03,Gift receipt GFT-003229,GFT-003229
JE-003230,1,2026-04-17,1000,FND-005,SUB-01,207.83,0.0,Gift receipt GFT-003230,GFT-003230
JE-003230,2,2026-04-17,4100,FND-005,SUB-01,0.0,207.83,Gift receipt GFT-003230,GFT-003230
JE-003231,1,2023-08-17,1000,FND-005,SUB-02,507.58,0.0,Gift receipt GFT-003231,GFT-003231
JE-003231,2,2023-08-17,4100,FND-005,SUB-02,0.0,507.58,Gift receipt GFT-003231,GFT-003231
JE-003232,1,2024-07-15,1000,FND-003,SUB-01,426.08,0.0,Gift receipt GFT-003232,GFT-003232
JE-003232,2,2024-07-15,4100,FND-003,SUB-01,0.0,426.08,Gift receipt GFT-003232,GFT-003232
JE-003233,1,2024-01-23,1000,FND-002,SUB-01,88.39,0.0,Gift receipt GFT-003233,GFT-003233
JE-003233,2,2024-01-23,4100,FND-002,SUB-01,0.0,88.39,Gift receipt GFT-003233,GFT-003233
JE-003234,1,2024-12-23,1000,FND-006,SUB-01,99.01,0.0,Gift receipt GFT-003234,GFT-003234
JE-003234,2,2024-12-23,4100,FND-006,SUB-01,0.0,99.01,Gift receipt GFT-003234,GFT-003234
JE-003235,1,2024-07-09,1000,FND-004,SUB-01,398.1,0.0,Gift receipt GFT-003235,GFT-003235
JE-003235,2,2024-07-09,4000,FND-004,SUB-01,0.0,398.1,Gift receipt GFT-003235,GFT-003235
JE-003236,1,2024-10-17,1000,FND-005,SUB-01,171.36,0.0,Gift receipt GFT-003236,GFT-003236
JE-003236,2,2024-10-17,4100,FND-005,SUB-01,0.0,171.36,Gift receipt GFT-003236,GFT-003236
JE-003237,1,2023-12-31,1000,FND-005,SUB-01,184.52,0.0,Gift receipt GFT-003237,GFT-003237
JE-003237,2,2023-12-31,4100,FND-005,SUB-01,0.0,184.52,Gift receipt GFT-003237,GFT-003237
JE-003238,1,2025-03-01,1000,FND-007,SUB-01,212.22,0.0,Gift receipt GFT-003238,GFT-003238
JE-003238,2,2025-03-01,4100,FND-007,SUB-01,0.0,212.22,Gift receipt GFT-003238,GFT-003238
JE-003239,1,2025-03-30,1000,FND-002,SUB-01,26.29,0.0,Gift receipt GFT-003239,GFT-003239
JE-003239,2,2025-03-30,4100,FND-002,SUB-01,0.0,26.29,Gift receipt GFT-003239,GFT-003239
JE-003240,1,2025-01-02,1000,FND-003,SUB-02,84.38,0.0,Gift receipt GFT-003240,GFT-003240
JE-003240,2,2025-01-02,4100,FND-003,SUB-02,0.0,84.38,Gift receipt GFT-003240,GFT-003240
JE-003241,1,2024-01-10,1000,FND-001,SUB-01,305.05,0.0,Gift receipt GFT-003241,GFT-003241
JE-003241,2,2024-01-10,4100,FND-001,SUB-01,0.0,305.05,Gift receipt GFT-003241,GFT-003241
JE-003242,1,2026-03-04,1000,FND-008,SUB-01,83.66,0.0,Gift receipt GFT-003242,GFT-003242
JE-003242,2,2026-03-04,4100,FND-008,SUB-01,0.0,83.66,Gift receipt GFT-003242,GFT-003242
JE-003243,1,2025-10-09,1000,FND-002,SUB-01,139.55,0.0,Gift receipt GFT-003243,GFT-003243
JE-003243,2,2025-10-09,4100,FND-002,SUB-01,0.0,139.55,Gift receipt GFT-003243,GFT-003243
JE-003244,1,2024-05-21,1000,FND-004,SUB-01,302.8,0.0,Gift receipt GFT-003244,GFT-003244
JE-003244,2,2024-05-21,4000,FND-004,SUB-01,0.0,302.8,Gift receipt GFT-003244,GFT-003244
JE-003245,1,2025-05-16,1000,FND-003,SUB-01,542.81,0.0,Gift receipt GFT-003245,GFT-003245
JE-003245,2,2025-05-16,4100,FND-003,SUB-01,0.0,542.81,Gift receipt GFT-003245,GFT-003245
JE-003246,1,2023-08-05,1000,FND-004,SUB-01,626.46,0.0,Gift receipt GFT-003246,GFT-003246
JE-003246,2,2023-08-05,4000,FND-004,SUB-01,0.0,626.46,Gift receipt GFT-003246,GFT-003246
JE-003247,1,2024-06-12,1000,FND-004,SUB-01,671.96,0.0,Gift receipt GFT-003247,GFT-003247
JE-003247,2,2024-06-12,4000,FND-004,SUB-01,0.0,671.96,Gift receipt GFT-003247,GFT-003247
JE-003248,1,2023-07-11,1000,FND-005,SUB-01,154.23,0.0,Gift receipt GFT-003248,GFT-003248
JE-003248,2,2023-07-11,4100,FND-005,SUB-01,0.0,154.23,Gift receipt GFT-003248,GFT-003248
JE-003249,1,2026-04-06,1000,FND-004,SUB-01,137.78,0.0,Gift receipt GFT-003249,GFT-003249
JE-003249,2,2026-04-06,4000,FND-004,SUB-01,0.0,137.78,Gift receipt GFT-003249,GFT-003249
JE-003250,1,2025-11-27,1000,FND-007,SUB-01,50.43,0.0,Gift receipt GFT-003250,GFT-003250
JE-003250,2,2025-11-27,4100,FND-007,SUB-01,0.0,50.43,Gift receipt GFT-003250,GFT-003250
